"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#3>","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#3>","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","1707331710","",""
"HSTS","declare-douane.beta.gouv.fr/185.42.117.108","443","LOW","not offered","",""
"HPKP","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","No application banner found","",""
"cookie_count","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","0 at '/'","",""
"security_headers","declare-douane.beta.gouv.fr/185.42.117.108","443","MEDIUM","--","",""
"banner_reverseproxy","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","--","","CWE-200"
"heartbleed","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","supported","","CWE-310"
"secure_client_renego","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","likely not vulnerable (timed out)","CVE-2011-1473","CWE-310"
