"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS","forum.inclusion.beta.gouv.fr/185.31.40.19","443","LOW","not offered","",""
"HPKP","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","Apache","",""
"banner_application","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No application banner found","",""
"cookie_count","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","forum.inclusion.beta.gouv.fr/185.31.40.19","443","MEDIUM","--","",""
"banner_reverseproxy","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","via: 1.1 alproxy","","CWE-200"
"heartbleed","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","supported","","CWE-310"
"secure_client_renego","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=252F1799CA1B253DCF210A681BC27400754CDC04AC4C862DAE10019399369AEC","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","No connection","",""
"clientsimulation-java_8u161","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
